order_id,product_id,add_to_cart_order,reordered
1772337,11005,8,0
2686215,39877,5,0
173971,17207,2,1
2025167,42659,10,1
1445696,7512,19,1
1713004,28985,5,1
2954532,28590,5,0
1182982,24852,2,1
1900602,24852,4,1
3360811,37776,1,1
666815,48186,4,1
3172069,28330,15,0
1870431,8518,3,0
1462558,12456,7,0
794073,3522,6,0
1993950,17902,3,0
1288297,3494,8,1
1990221,10112,2,0
3093960,29447,2,1
1370066,45204,11,1
966175,14218,3,0
1306994,24995,19,1
1356029,18670,4,1
3054074,5746,7,0
3418718,47209,4,1
1746922,49215,1,1
2510786,10763,5,1
3350301,39980,6,0
914105,38777,14,0
3351694,4793,2,0
135458,37053,31,1
2040458,2086,5,0
1448698,25659,9,1
2792785,38273,1,0
1297830,16759,9,0
573688,31371,16,1
1031031,35364,13,0
71532,48366,26,1
2015588,47144,3,1
1676236,18696,13,0
3373863,9366,36,1
1638046,28420,7,1
799963,30162,4,1
1912170,33176,5,0
1495056,45083,2,1
665891,18926,9,1
146657,30489,3,1
562725,13040,8,0
2206173,6087,2,0
313256,17807,18,0
2267229,44315,7,0
217936,47626,2,1
663576,38444,2,1
1528921,18019,11,0
1417323,24184,11,1
1754498,9550,21,1
2028243,3298,10,0
980159,4565,5,0
1732081,27521,19,1
1617961,5450,13,0
522132,36070,8,1
637680,28769,15,0
3243345,1103,14,1
1801147,12496,2,0
2331937,5296,21,0
1049831,24852,19,0
1462821,37979,16,0
2123179,5114,8,1
525420,35628,1,1
329792,14335,5,0
511446,37552,7,0
3271115,21616,6,0
2457231,32429,4,1
1519871,8929,7,0
680433,30382,16,1
3110283,15873,1,0
816501,45619,1,1
3017323,30492,4,0
1505949,13113,1,0
544127,26604,22,1
1288644,23809,5,0
3147604,24184,7,1
1217042,45007,3,0
1853866,10243,7,0
2885917,24131,1,1
295843,17872,15,0
878137,5782,8,0
823104,39475,1,0
648306,32211,6,1
1758161,44165,1,1
14385,46654,2,0
3198723,17299,14,0
2200124,42768,28,1
570117,10915,1,1
1055066,44142,5,0
476097,32478,1,0
2435901,35951,2,1
2308638,44275,1,1
1516799,8518,11,1
922933,25513,19,1
495976,20520,15,0
2570751,196,12,1
843851,43580,4,0
49485,43768,13,1
2849322,15541,4,1
2866676,28934,8,0
2074777,20282,6,1
1542458,22825,8,0
3179574,1618,2,1
3398855,39639,3,0
1366468,23909,3,1
696161,42701,3,0
2611271,18465,3,0
1667067,32842,13,1
1088530,9799,25,0
1884269,48745,8,1
2176788,884,9,0
925411,21903,20,1
2091252,34380,15,0
1547785,47626,2,1
2415338,9755,7,0
3144978,17794,4,1
485775,30284,1,1
3082604,17652,9,0
2357748,41194,2,0
1277692,890,9,0
2991199,29387,16,1
2269801,26369,31,1
2659372,45161,14,0
1519753,1455,13,1
1541056,46584,5,1
742749,36227,2,1
2270797,8153,16,0
2971376,11365,4,1
527001,273,21,1
1051017,49128,2,0
1332222,15123,3,1
2638625,13176,3,1
926925,31553,2,1
2001722,48523,2,1
546349,5989,27,0
1632529,27845,2,1
2058568,26343,16,0
1920371,16696,6,0
3204710,3957,1,1
2017753,13203,3,1
2138171,1710,3,1
2324304,16296,16,1
444416,15981,1,1
2587501,43295,3,0
1172408,30489,1,1
1207117,4605,7,1
311536,35851,6,0
2670755,17191,2,1
1836267,26248,12,1
852159,45123,1,1
183280,18963,2,0
1146239,42701,12,1
3306237,17949,1,1
1767947,6455,1,1
1528406,29662,32,1
2676752,8424,12,1
3327767,37654,21,0
3322445,15040,12,0
92707,31651,11,1
1553467,8412,15,1
2498664,44683,3,0
526754,3880,4,0
1513388,40516,20,1
3361942,11869,13,0
3318422,10690,11,0
249849,26209,10,1
1178294,29978,10,1
223676,16245,13,1
2562905,27966,5,1
171024,26695,9,1
75321,47626,8,0
2622623,46206,12,1
1005024,38689,2,0
275257,2120,5,0
1809108,29447,10,1
2654650,11422,6,1
2076215,21938,9,0
2274048,18564,1,0
2992408,19354,1,1
2864203,34126,6,1
1952061,31766,4,0
2090158,17795,33,1
2024897,14947,1,1
2491198,46045,14,1
2796573,28985,13,1
3165288,7413,13,1
3265093,35221,3,1
412274,39041,9,1
3115984,2086,26,0
2488196,9076,5,1
913423,15424,1,1
763036,10880,1,0
1427536,17794,3,1
295366,24489,12,1
2040717,8518,24,1
2137092,25753,3,0
472304,40459,8,1
2046003,10530,7,0
777443,30391,8,1
1133986,27629,5,0
1302718,39877,7,0
2991392,33973,10,0
2016309,23406,14,0
3420657,37067,8,1
2755420,8174,8,1
3137760,12659,26,0
115898,48357,15,1
558841,8670,2,1
833417,7916,8,1
1456814,22504,12,0
1404689,7806,2,1
923579,22035,5,1
431974,1471,8,1
3025359,21953,4,0
625302,46667,8,1
3128208,5785,7,1
2950719,2962,2,1
2220097,8006,7,1
1771832,29681,5,0
3220160,42495,13,0
86345,35336,5,1
3292384,24964,7,0
1054484,8230,13,0
676265,1873,17,0
255126,6244,1,1
2606041,20281,11,0
2583484,32177,6,0
1592088,5258,3,1
2367875,32717,28,0
2686308,31398,14,1
1917629,37766,1,0
2266293,6142,16,1
2370246,35547,6,0
1696880,28204,4,1
1180848,22115,8,1
627894,13176,5,1
458809,15290,6,0
1510871,40454,24,0
3328171,45210,4,1
1801430,31506,15,1
1247172,31343,15,1
2507716,24964,9,0
2027032,3019,4,1
3408524,4982,18,1
244694,44987,2,0
213788,21295,2,1
946942,38199,4,0
584893,45224,19,0
884578,8174,11,1
571207,48356,1,1
2541369,24186,3,0
2188157,15937,6,1
2665239,23848,9,0
1682051,19613,13,1
1931113,12732,11,0
2156307,36011,12,1
239703,36534,2,1
966438,34987,4,1
464811,43632,13,0
839753,28523,11,1
1109223,27690,13,1
1646805,41680,10,0
697135,24120,9,0
2363667,11365,5,1
3083601,4920,6,1
1232546,9803,5,0
3112395,20512,6,1
3048255,30877,4,1
121267,37354,7,0
3102656,3689,1,0
680545,24852,8,0
694435,35914,1,1
1656255,19604,2,0
1312582,22035,8,1
2625245,47862,7,0
2690373,16797,3,1
3002042,19678,21,1
123757,13851,13,0
1057466,43594,36,0
1122648,40686,7,0
1628326,31717,16,1
2525963,26133,1,1
3205853,44479,5,0
870800,45063,12,0
563811,25640,14,1
2562548,40199,1,1
3177909,15923,9,0
2985059,46676,1,1
2822926,23383,1,1
2425337,26628,5,0
1108871,27990,6,0
642642,47229,6,1
583644,13176,2,1
163650,1358,1,0
2800758,22124,4,1
3288970,38768,3,1
1697826,31504,7,1
2455308,26351,11,1
2153769,4656,7,0
2575347,38293,15,1
3367646,5212,5,1
2358628,21709,4,1
19393,38108,22,0
2493534,46667,22,0
1875866,36011,1,1
1785677,19811,15,0
364694,22048,2,1
1499772,21461,1,0
2812168,4210,2,0
148830,9825,10,1
1758835,17468,7,1
854351,26165,1,1
948334,30191,3,0
2175882,30994,1,0
247136,49353,11,1
2725416,28465,4,1
1569776,7521,9,1
459038,29650,9,1
2851799,32831,2,1
695199,47977,6,1
2288811,14647,2,0
2113523,9755,4,1
3405718,38579,7,1
2820245,1468,13,0
2618861,40571,2,1
3029280,23291,3,0
1655155,11497,4,0
23771,47357,10,0
506036,24852,7,1
3313409,16291,13,1
1082254,45066,22,1
1396439,44142,3,1
2173255,24852,2,1
558662,20114,17,1
1711581,34005,1,0
1886209,17794,4,1
1409480,8619,9,1
53351,24658,7,1
848828,5479,5,1
1486326,27086,13,1
1209263,40009,31,0
642971,41220,2,1
2467967,24184,9,1
1825392,44626,3,0
579532,33294,13,0
1943128,34262,13,0
2366704,46692,2,1
1391383,2966,3,1
46599,6584,1,0
1699751,40411,11,0
2715829,25706,1,0
910643,21701,2,1
194525,13166,2,1
124883,47766,5,0
1283179,17794,8,0
1175446,31188,4,1
2048780,26209,5,1
3119202,26165,2,1
297050,42741,3,1
3263825,7863,19,1
2464598,22620,1,1
3013727,43352,3,1
993094,39280,4,0
2123906,33497,9,0
1923903,12237,1,0
969034,1529,4,1
1617722,24946,8,1
945308,33884,14,0
2462737,32734,8,0
3022126,16913,12,0
3217284,38077,17,0
834337,18615,3,1
2676195,35132,13,1
1673036,43032,3,0
2908953,26055,21,1
2614371,35425,10,0
2348208,13132,9,1
2126559,15902,13,0
969340,43165,2,0
574689,8555,15,1
928770,21137,11,1
1753659,36606,2,1
887896,33787,2,0
239251,48131,8,0
1030872,19511,2,1
1694380,48018,2,1
3343472,38824,1,1
5747,23333,12,1
1400246,47209,4,1
704878,13176,1,1
3412398,13646,7,1
1891354,46584,11,1
2756719,19678,9,1
1484265,40545,6,1
659611,2702,5,1
2927846,22025,3,1
436427,4066,8,1
1555904,21137,13,1
755191,37710,6,1
622768,33120,6,0
3088541,21417,17,0
530611,35914,3,0
273720,32200,5,0
913294,35108,19,0
695213,21477,2,0
355934,35042,6,1
241802,43352,2,0
513593,37687,12,0
1563215,13176,2,0
1009934,28985,5,0
297329,9825,3,1
1023807,39190,11,1
1566003,26373,4,0
501709,27845,2,1
2854374,48104,5,1
1065187,21709,2,1
646367,45123,7,0
1578815,9122,5,1
3013154,12910,7,0
2735373,16797,20,0
1873075,2825,12,0
2093688,5708,4,1
2198251,31371,3,1
627586,25753,8,1
3218455,45007,4,1
2629435,42504,2,1
610637,24852,5,1
2543829,651,4,0
1218930,17284,12,0
1367412,19678,3,0
2799064,3717,6,0
670348,283,20,0
853890,33791,4,0
900711,10339,6,1
1471437,13914,7,1
2885602,16185,3,0
243174,35221,5,0
2626945,38077,3,1
2079099,13176,6,1
553648,41196,21,0
893955,42265,4,1
1127961,46820,6,1
2841193,10369,8,0
1091979,23803,2,1
1028680,23011,4,0
2426376,34126,2,0
1993640,46802,17,0
2675371,33731,20,1
2672486,25133,3,0
3368910,27243,1,1
1214325,34466,19,0
735427,27845,10,1
1064835,5479,1,1
1338239,6489,6,1
1032045,18288,2,0
945104,48697,6,0
2818534,24952,25,1
2487245,9755,10,1
2106498,6184,2,1
8602,3919,14,0
450637,2435,9,1
2200906,8424,4,0
316817,5769,2,1
3368669,31553,6,0
1575637,33548,4,1
1471954,47630,3,1
2893566,30170,11,1
886130,44352,5,0
79282,21137,5,1
867442,8318,2,0
2353102,24184,5,1
470559,45007,16,1
2304899,22935,4,0
1455121,17461,1,1
2316171,28842,35,1
2729129,34731,3,0
1181248,44683,10,1
270258,41665,15,1
712573,34041,10,1
1419220,20114,6,0
2632946,34969,8,1
1674270,29307,14,1
2184734,33957,3,0
463395,29987,5,1
2045262,6587,14,1
1582338,26604,3,0
1875647,25133,9,0
3063442,5077,5,1
3372663,42768,8,1
3310154,27999,5,0
1953442,15057,3,1
2208125,26209,5,1
686110,2651,2,0
249215,4565,5,1
473654,38374,3,0
2040067,18523,1,1
2486676,3399,4,0
185133,39962,8,1
266124,19057,2,0
2719887,38511,6,1
1191411,49044,9,1
456655,14711,3,0
2609411,5161,5,1
916463,30170,4,0
3332080,2962,2,1
1975815,9725,6,0
2614030,22827,5,1
2787314,25886,18,0
783777,41950,3,1
1434791,1747,1,1
3223534,9839,10,1
1581753,8518,11,0
2501045,48269,14,1
1987385,7521,17,1
2817412,24852,2,1
158888,47626,4,1
630682,41088,21,0
2039050,20448,3,0
2661795,27629,4,0
2871388,26528,11,0
1246969,47050,10,0
154087,39507,17,1
1998091,46900,4,0
214540,17122,5,1
1652936,8638,1,1
1136528,1940,3,1
320288,48679,18,1
672436,3594,3,1
2686599,15132,1,0
323712,33731,2,1
1309861,12879,6,1
2633948,48104,4,1
986435,21405,12,0
1999685,43154,1,1
2733043,5818,15,0
1197405,26369,7,1
2999662,13259,3,0
162545,7746,20,0
234077,8025,5,1
3120079,11777,3,1
1749080,10749,16,1
2864399,21137,13,0
484520,21616,7,0
1354792,8174,12,0
280437,47209,1,1
1325378,260,14,0
2643475,34584,16,0
3336300,11198,22,0
3213998,21903,5,0
874106,723,3,0
126423,27705,6,0
1362821,14332,12,0
2237312,46686,8,1
2925540,1831,6,1
1607397,8859,4,1
300797,13702,12,1
2049808,39869,4,0
270528,18594,18,1
2820371,24811,13,0
116302,13329,19,1
802553,24852,1,1
283011,37357,10,0
592897,30489,12,1
815886,37203,8,1
2496235,14355,2,0
1260115,21497,32,1
328300,15763,10,1
598078,31605,5,0
1449009,25821,8,0
2334505,10017,1,0
3028469,43857,6,0
36271,8239,4,0
2409012,3664,2,0
2688295,27454,11,1
825100,2120,8,1
1517253,29672,10,1
2655782,14947,4,1
2848562,21077,23,1
2146299,30233,6,0
3324657,26062,21,0
1029020,47492,9,0
1342323,10621,12,1
1076789,31651,4,0
1603309,31713,12,0
2434330,28204,10,0
3399827,12206,2,1
2088129,39874,10,0
1949187,48988,2,0
1619833,26604,6,1
2311278,4920,9,0
540292,33575,12,1
2812272,14569,9,1
2394713,3397,2,1
1834847,12572,2,1
2788933,13198,8,1
1846524,23842,5,1
123653,32177,2,0
2486352,35951,3,0
2060765,40528,2,0
2411794,44548,12,0
1650632,19003,5,0
1132225,605,14,1
2730692,15359,16,0
427085,29871,7,1
403877,40723,10,1
1793752,42512,10,0
789992,34358,1,1
1275821,39180,3,1
1174204,21616,1,1
1325397,11520,1,1
1381186,41950,16,1
2180783,45249,13,1
1177789,47058,9,1
633106,37951,8,1
2580213,29439,17,0
814235,36606,4,1
1567436,44199,7,0
694925,22963,2,1
2467483,1376,9,1
853731,36865,3,1
1747052,37158,11,1
1356870,1134,7,0
2435015,21137,5,1
1040107,6187,2,0
1065272,39275,18,0
902735,27966,1,0
812474,26079,8,0
2389667,38768,1,1
2565074,46906,2,1
370807,35147,10,0
1130476,22035,22,0
584446,21616,4,1
2139638,4799,4,1
2044167,24838,4,1
722523,1529,7,1
1933981,26940,1,1
649785,39055,33,0
2975410,10266,3,0
1310995,8615,8,0
3283133,39928,4,0
2650283,43352,2,1
1925057,49683,18,1
25882,42585,8,1
2625365,16902,8,1
2766500,44570,9,1
2975352,15902,4,0
1744896,40377,15,1
2090248,19660,21,0
1730058,15618,2,0
5603,21938,5,0
268272,46676,8,1
360156,35547,5,1
1182781,28928,12,0
2956672,28113,31,0
548372,46674,4,0
2349021,30391,6,1
2242026,43352,7,1
1018256,22825,7,1
1948332,41950,13,1
1818593,43488,5,1
3265027,34300,2,0
2228990,30122,26,1
2259623,41165,16,0
1406669,46979,31,0
3291449,24649,7,1
607925,41960,8,0
2070202,23288,4,1
2923015,47916,4,0
1788217,8518,1,1
742933,19146,19,0
2836204,38439,32,0
641784,26915,7,1
1245789,36107,2,1
3385094,10697,4,1
1613179,7952,13,0
3259520,37288,15,1
2715705,17862,3,0
2787851,30584,7,0
454413,7644,4,1
442804,47737,3,1
3355014,31985,1,1
1642570,33326,14,1
2718883,11361,8,0
2616586,31964,2,1
1938008,35993,16,0
222256,23053,8,1
2348861,46667,12,1
2757115,5976,3,1
846594,13534,3,0
281442,35951,5,1
2769057,47734,16,0
1004305,45234,6,1
1996613,5449,6,1
641099,1709,11,0
2527239,47759,4,1
2473292,18090,7,1
2628770,46692,20,1
1055305,45603,4,1
2663910,31343,2,0
2490374,23165,18,1
2291243,11815,4,0
492827,46526,5,1
1972183,19348,1,1
1260247,6184,3,1
291313,42828,12,1
1774034,35176,26,0
1327367,40310,9,0
2934479,34050,12,1
1531597,47766,5,0
2190490,17795,8,1
2479863,16293,6,0
2688535,9124,8,1
2828881,16249,7,0
551982,1940,5,1
2959084,9387,2,1
3298714,651,2,0
3137845,26620,6,1
1363097,32775,11,0
1372514,31915,3,1
143006,28204,5,1
120450,17224,13,0
1669981,42688,23,1
3099313,2272,6,1
1792262,8518,5,0
573744,27845,4,1
1586704,23734,4,1
1910776,14197,5,0
3036381,605,9,0
2705803,33454,3,0
2685110,48142,4,0
3138242,2221,9,1
3276553,22124,3,1
1646191,13176,7,0
1879914,17898,10,1
173012,38511,5,0
319492,18460,8,0
1274822,45066,10,0
815736,24843,16,0
1237036,44632,3,1
2924259,16182,1,1
3063578,31837,6,0
1692776,8764,1,1
481713,4258,4,0
1413204,812,6,0
3408517,23081,15,1
2144005,7090,1,1
1566543,23005,4,1
1370381,2732,15,0
1277255,42479,6,0
1463254,35940,25,0
2244195,47766,7,0
2867315,19370,4,1
1445732,38988,3,1
2263936,26209,9,1
86146,49235,4,1
958696,32689,5,1
2884987,19389,11,1
2833256,42342,5,1
482185,31970,5,1
2923653,4149,3,1
1190463,21903,9,0
3372644,22825,16,1
1033860,13838,48,0
1614440,49235,3,1
1799273,44636,6,1
465743,260,13,0
1195088,6155,12,1
2677223,24964,2,1
2155298,8518,3,1
2983802,31433,10,1
461033,24964,6,1
1570315,42768,16,1
2975567,7014,13,1
2223668,42450,2,1
457382,39180,1,1
1523504,45763,9,1
2325,49247,1,0
3028061,19706,20,0
617549,19863,16,1
3234582,11543,3,1
1806418,30391,4,1
2411180,45106,6,1
2422607,3800,1,1
2369213,18628,24,0
1468172,21137,8,0
2849682,9839,5,1
802825,40604,5,0
1128047,3376,13,1
2092598,45633,3,0
908387,28473,27,0
2590074,20915,4,0
1158141,22234,9,1
1887215,33819,6,0
1231067,23270,5,1
971637,18677,14,0
982167,9913,17,0
1795301,48287,6,1
2601579,41950,13,0
1287208,47766,10,1
224441,40310,3,0
3402538,25659,15,0
504796,6104,6,1
476933,27344,13,0
2359434,18889,13,1
862703,34243,2,1
1113303,12020,11,0
1424047,46323,14,0
1889408,13560,4,0
1241196,4472,1,1
1213206,30597,8,0
545158,21137,5,1
3193190,12937,9,0
1827772,5101,12,0
2937804,19057,11,1
2020031,33198,1,1
707135,32689,13,1
1250521,41591,5,1
1811817,37325,6,0
3125554,46585,8,0
1863491,20588,7,0
2233692,2228,13,0
281669,34446,27,0
2515564,39352,2,0
1400127,23909,6,1
3037542,23341,1,1
3154707,42701,9,0
103877,29265,11,0
1870237,13176,5,1
2720926,17600,14,0
2136981,27695,14,1
2785201,4600,8,1
1760267,24852,3,0
737782,21903,2,1
1230794,12572,7,1
2780856,7325,2,1
660873,20378,5,1
1137203,12341,3,1
2111262,15950,16,0
202931,4635,8,1
860909,44142,2,1
3339114,43662,15,1
16022,18391,22,0
1067176,40706,2,0
2773539,47626,8,0
1512972,11520,7,1
2159543,36766,19,1
3038459,14678,11,1
3011345,31040,5,0
2511591,6104,2,1
269514,47766,3,1
2004377,17224,2,1
660435,14651,2,0
2100291,41844,6,0
2506815,34622,1,0
1178373,12456,7,0
2811201,42585,9,0
2963481,35264,28,1
2662929,40706,3,1
498739,13289,26,1
2244968,47209,6,1
848409,30353,22,1
336877,33754,8,1
219052,47059,7,1
2961716,19068,7,1
166126,46802,5,1
2139723,44359,24,0
2071881,46023,21,1
949485,47993,5,0
2374632,24830,10,0
3252261,37718,12,0
982714,4138,25,0
1943886,7500,2,0
1891748,23933,3,0
1512864,24852,2,1
2460543,13280,25,0
1883966,47526,4,1
1905524,24184,13,1
31796,26620,1,1
53104,18531,12,1
2082113,4920,8,1
2997688,46473,1,1
3071942,48823,4,1
1386359,39982,10,0
1449287,16275,2,1
276182,40199,4,1
1525949,21183,6,0
1160107,8021,8,1
3053889,47145,16,1
2635983,12341,2,1
2941870,2295,16,0
401916,14726,7,1
283298,37524,1,1
3062619,11414,2,0
148314,445,7,1
1139225,38683,29,0
1580423,47912,1,1
589568,44371,13,1
3105837,8518,11,1
2955663,38768,1,0
1381018,29820,3,1
2954450,34126,3,1
737175,46061,3,0
1326776,43263,1,1
1390423,10574,4,1
85030,48679,4,1
2531450,35955,5,1
3175468,38689,1,1
2415555,34483,1,0
2951658,28204,4,1
1535917,28993,3,1
1201266,3179,7,1
799089,21240,8,1
3064075,47145,3,0
31540,6046,3,1
2718948,30489,5,1
2316165,47626,5,1
1228978,7969,16,1
2235665,25443,5,0
2941454,20776,27,0
850145,38243,8,0
461123,27830,10,0
2717655,28204,1,1
726780,5646,8,1
3268006,27796,6,0
3111916,18234,1,1
3133483,15831,3,0
421503,19575,2,1
2851478,24852,4,1
3167750,9458,11,0
3369345,14295,8,1
2639545,6631,5,1
404338,5456,3,1
1803610,43026,7,0
885348,48109,10,1
235884,41109,3,1
2197126,28244,4,0
3309548,42719,5,1
2230224,41787,17,0
1249176,21288,10,0
1114416,32950,11,1
869259,5612,14,0
1362123,28535,21,0
2976510,40396,8,0
227045,24838,7,1
3046567,21938,11,0
1213358,19348,1,1
234187,44406,4,1
262999,13517,4,1
2316816,4421,18,1
690793,43875,8,1
2557657,6210,7,1
2729621,5450,7,1
539301,39411,2,1
468534,47717,3,0
3117759,1158,12,0
1228719,18557,1,0
309258,7500,13,0
3193390,5785,11,1
749528,27966,3,1
2659201,30169,2,0
602448,36034,5,1
1609175,41950,10,1
1970317,4920,3,0
1843835,4920,3,1
3010505,13780,2,1
3225436,48383,1,0
2139476,24184,18,1
3249968,11090,4,1
99661,39067,3,1
237386,49070,1,0
372156,38312,13,1
1700468,15764,7,1
2473083,13014,24,1
2239811,2228,37,0
1181046,21108,6,1
1574654,49558,5,1
2239696,25544,4,1
477879,810,9,0
1490029,260,8,1
1099980,22025,10,1
2226646,1938,17,0
415615,21616,3,1
914593,36011,1,1
1933874,21903,5,1
2234246,28985,5,1
3376891,9076,1,1
2292056,37859,2,0
2407408,24852,2,1
2408966,44359,7,0
93217,46639,18,1
1141329,22640,1,0
2718873,46516,1,1
144182,12916,12,1
3336617,40313,4,0
2456453,38689,1,0
2151872,15261,9,1
2592530,47366,1,0
285938,37220,1,0
166444,41483,6,0
762393,28122,36,1
2870516,40910,4,1
3316682,29544,1,1
1327288,13176,10,1
1890920,17183,1,0
165592,26940,14,1
220978,8637,10,0
721809,6338,24,1
1293859,22963,3,1
1964510,36216,11,1
1610737,22922,7,0
1271663,25340,15,1
919680,22328,1,0
1794229,17915,1,1
2840742,42240,5,1
1845795,21868,12,0
2624368,20520,17,1
640217,13351,3,1
895039,14927,6,1
909225,24852,21,1
1273989,24852,7,1
1025994,8859,8,1
2243304,17224,4,1
824127,1658,4,0
1066857,19910,4,0
2625540,5911,2,0
1073838,27086,1,0
2497259,31915,6,1
1025985,7388,6,1
687762,14651,12,1
3294677,23082,1,1
1570073,311,9,1
3264585,25072,5,0
1805905,45694,5,0
2448493,23106,17,0
2903654,42757,9,0
2753295,2102,3,1
1453661,21403,12,0
1039258,30450,1,0
1884474,1909,15,1
3146972,16797,8,1
1958466,46979,2,1
2740765,11520,9,1
79753,10551,10,1
3213960,33863,2,1
2066715,38407,1,0
511706,45296,2,0
2574597,37053,4,0
1905902,48309,29,1
975264,23579,25,1
1685523,13627,3,0
1721511,22308,1,0
2313339,10129,5,1
2729405,4605,28,0
2516211,33000,10,1
2273684,47258,28,1
22339,22497,3,0
80257,18232,28,0
2732966,27237,7,0
445460,2661,8,0
2390985,40396,12,1
875202,34243,3,0
1896220,31651,6,1
558610,24964,3,1
592556,19446,12,1
2523137,16997,7,1
1162790,7021,27,0
1888279,26165,13,1
478365,27378,2,0
846546,41290,7,0
441075,8518,15,1
2126901,46562,5,1
1137794,31130,7,0
2142058,44882,10,0
789642,3952,8,1
3101176,19348,1,0
2430094,46990,13,0
2742688,33636,7,1
738706,13914,2,1
1650027,15016,16,0
1512661,9501,3,0
2627224,49235,10,1
370211,35577,5,0
1481782,39877,14,1
2035062,34283,6,1
